地区(大区),省/直辖市,城市/区县,产业分类,紧缺岗位名称,需求程度,学历要求,专业要求,薪资参考/政策补贴,缺口人数,文件年份
西南地区,贵州,贵州省,,22704103101临床医师,,本科以上,研究生：临床医学（一级学科），中医妇科学；本科：临床医学,,1,2021
西南地区,贵州,贵州省,,22704103102临床医师,,本科以上,研究生：临床医学（一级学科），中医儿科学；本科：临床医学、儿科学,,1,2021
西南地区,贵州,贵州省,,22705103701超声科医生,,本科以上,本科：医学影像学；研究生：影像医学与核医学,,1,2021
西南地区,贵州,贵州省,,22705103801影像医生,,本科以上,本科：医学影像学；研究生：影像医学与核医学,,1,2021
西南地区,贵州,贵州省,,22706104101泌尿外科医师,,本科以上,本科：临床医学；研究生：外科学,,1,2021
西南地区,贵州,贵州省,,22706104103心血管内科医师,,本科以上,本科：临床医学；研究生：内科学,,1,2021
西南地区,贵州,贵州省,,22706104104神经外科医师,,本科以上,本科：临床医学；研究生：外科学,,1,2021
西南地区,贵州,贵州省,,22709106301医务人员,,本科以上,本科：临床医学；研究生：临床医学（一级学科）,,2,2021
西南地区,贵州,贵州省,,22709106302医务人员,,本科以上,本科：中医学；研究生：中医学（一级学科）,,1,2021
西南地区,贵州,贵州省,,22709106303医务人员,,本科以上,本科：中西医临床医学；研究生：中西医结合临床,,1,2021
西南地区,贵州,贵州省,,22709106304医务人员,,本科以上,本科：口腔医学；研究生：口腔医学（一级学科）,,1,2021
西南地区,贵州,贵州省,,22709106401工作人员,,本科以上,本科：临床医学；研究生：临床医学（一级学科）,,5,2021
西南地区,贵州,贵州省,,22709106402工作人员,,本科以上,本科：针灸推拿学；研究生：针灸推拿学,,1,2021
西南地区,贵州,贵州省,,22709106501工作人员,,本科以上,本科：医学实验技术；研究生：临床病理，病理学与病理生理学,,1,2021
西南地区,贵州,贵州省,,医学影像学医师,,本科以上,医学影像学,同工同酬，取得规培结业证书的提供1000元的租房补贴；全日制本科及以上人员可通过人才引进给予解决编制及安家费等待遇。其中普通高校本科（二本以上学士学位）给予安家费补助 8 万元，购房补助 12 万元，到乡镇工作或医学规培生，另增加安家费补助 5 万元。,2,2021
西南地区,贵州,贵州省,,22711109202临床医师,,本科以上,本科：临床医学；研究生：临床医学，内科学，外科学,,1,2021
西南地区,贵州,贵州省,,22711109203中医医师,,本科以上,本科：中医养生学；研究生：中医内科学,,1,2021
西南地区,贵州,贵州省,,22711109301医学影像师,,本科以上,本科：医学影像学,,1,2021
西南地区,贵州,贵州省,,22711109401公卫医师,,本科以上,本科：预防医学,,1,2021
西南地区,贵州,贵州省,,22711109402医学检验师,,本科以上,本科：卫生检验与检疫，医学检验技术,,1,2021
西南地区,贵州,贵州省,,22713110501中医医师,,本科以上,本科：中医学，中西医临床医学，针灸推拿学；研究生：中医学（一级学科），中西医结合（一级学科）,,6,2021
西南地区,贵州,贵州省,,22713110502临床医师,,本科以上,本科：临床医学；研究生：临床医学（一级学科）,,2,2021
西南地区,贵州,贵州省,,名老中医,,本科以上,中医,,5,2021
西南地区,贵州,贵州省,,22713110503临床医务人员,,本科以上,本科：临床医学；研究生：临床医学（一级学科）,,1,2021
西南地区,贵州,贵州省,,22713110504麻醉医师,,本科以上,本科：麻醉学；研究生：临床医学（一级学科）,,1,2021
西南地区,贵州,贵州省,,22713110505口腔医师,,本科以上,本科：口腔医学；研究生：口腔医学（一级学科）,,1,2021
西南地区,贵州,贵州省,,22713110506中医护理,,本科以上,本科：护理学；研究生：护理（一级学科）,,1,2021
西南地区,贵州,贵州省,,22713110507病案编码员,,本科以上,本科：公共事业管理；研究生：公共管理（一级学科）,,1,2021
西南地区,贵州,贵州省,,22713110601临床医师,,本科以上,本科：临床医学，中西医临床医学，中医学，中医儿科学；研究生：临床医学（一级学科），中西临床医学（一级学科），中医学（一级学科）,,10,2021
西南地区,贵州,贵州省,,22713110602针灸推拿医师,,本科以上,本科：针灸推拿学；研究生：针灸推拿学,,1,2021
西南地区,贵州,贵州省,,22713110603康复技师,,本科以上,本科：康复治疗学；研究生：康复医学与理疗学,,1,2021
西南地区,贵州,贵州省,,22713110604口腔医师,,本科以上,本科：口腔医学；研究生：口腔医学（一级学科）,,2,2021
西南地区,贵州,贵州省,,22713110605影像医师,,本科以上,本科：医学影像学；研究生：影像医学与核医学,,2,2021
西南地区,贵州,贵州省,,22713110606病案技术员,,本科以上,本科：临床医学；研究生：临床医学（一级学科）,,1,2021
西南地区,贵州,贵州省,,22713110607公共卫生管理,,本科以上,本科：预防医学；研究生：公共卫生与预防医学,,1,2021
西南地区,贵州,贵州省,,副高医师,,本科以上,1.本科专业：100201K、B100307临床医学，100203TK医学影像学                        2.研究生专业：1002临床医学100207、105107影像医学与核医学,按政策执行,5,2021
西南地区,贵州,贵州省,,医院信息网络工程师,,本科以上,1.本科专业：080801自动化、080703通信工程              2.研究生专业：0810信息与通信工程、080201机械制造及其自动化,按政策执行,2,2021
西南地区,贵州,贵州省,,临床药师02,,本科以上,1.本科专业：1007药学     2.究生专业：0780药学,按政策执行,2,2021
西南地区,贵州,贵州省,,工作员,,本科以上,1002临床医学,按政策执行,1,2021
西南地区,贵州,贵州省,,工作员1,,本科以上,1002临床医学,按政策执行,1,2021
西南地区,贵州,贵州省,,工作员2,,本科以上,1002临床医学,按政策执行,1,2021
西南地区,贵州,贵州省,,儿科,,本科以上,本科：100201K临床医学；研究生：1002 临床医学,按政策执行,1,2021
西南地区,贵州,贵州省,,影像科,,本科以上,本科：100203TK医学影像学研究生：100207影像医学与核医学,按政策执行,1,2021
西南地区,贵州,贵州省,,临床（2）,,本科以上,本科：100501K中医学、100502K针灸推拿学研究生：1005中医学、 1006中西医结合,按政策执行,2,2021
西南地区,贵州,贵州省,,心血管内科医师（01）,,本科以上,本科：100201K临床医学研究生：100201内科学,按政策执行,1,2021
西南地区,贵州,贵州省,,内科医师,,本科以上,本科：100201K临床医学研究生：100201内科学,按政策执行,1,2021
西南地区,贵州,贵州省,,外科医师（01）,,本科以上,本科：100201K临床医学研究生：100210外科学,按政策执行,2,2021
西南地区,贵州,贵州省,,急诊医师（01）,,本科以上,本科：100201K临床医学研究生：100218急诊医学,按政策执行,1,2021
西南地区,贵州,贵州省,,全科医学科医师,,本科以上,本科：100201K临床医学研究生：100200临床医学,按政策执行,1,2021
西南地区,贵州,贵州省,,骨科医师,,本科以上,本科：100201K临床医学研究生：100210外科学,按政策执行,1,2021
西南地区,贵州,贵州省,,神经外科医师（01）,,本科以上,本科：100201K临床医学研究生：100210外科学,按政策执行,1,2021
西南地区,贵州,贵州省,,神经内科医师（01）,,本科以上,本科：100201K临床医学研究生：100201内科学,按政策执行,1,2021
西南地区,贵州,贵州省,,儿科医师（01）,,本科以上,本科：100201K临床医学研究生：100202儿科学,按政策执行,1,2021
西南地区,贵州,贵州省,,耳鼻咽喉科医师,,本科以上,本科：100201K临床医学研究生：100213耳鼻咽喉科学,按政策执行,1,2021
西南地区,贵州,贵州省,,麻醉科医师,,本科以上,本科：10030200麻醉学研究生：100217麻醉学,按政策执行,1,2021
西南地区,贵州,贵州省,,康复医学科医师,,本科以上,本科：100201K临床医学研究生：100215康复医学与理疗学,按政策执行,1,2021
西南地区,贵州,贵州省,,超声医学科医师（01）,,本科以上,本科：10030300医学影像学研究生：100207影像医学与核医学,按政策执行,1,2021
西南地区,贵州,贵州省,,放射科医师,,本科以上,本科：10030300医学影像学研究生：100207影像医学与核医学,按政策执行,1,2021
西南地区,贵州,贵州省,,临床医师4,,本科以上,本科：临床医学（100201K）研究生：临床医学（1051）,按政策执行,13,2021
西南地区,贵州,贵州省,,临床护理1,,本科以上,本科：护理学（101101）研究生：护理学（1054）,按政策执行,14,2021
西南地区,贵州,贵州省,,技师,,本科以上,本科：临床医学（100201K）、医学检验技术（101001）研究生：临床医学（1051）、临床检验诊断学（105120）,按政策执行,4,2021
西南地区,贵州,贵州省,,药师,,本科以上,本科：药学（100701）研究生：药学（1055）,按政策执行,2,2021
西南地区,贵州,贵州省,,神经内科医师,,本科以上,本科：100201K临床医学硕士研究生：100204神经病学、100200临床医学,按政策执行,1,2021
西南地区,贵州,贵州省,,介入医师,,本科以上,本科：100201K临床医学硕士研究生：100207影像医学与核医学、100200临床医学,按政策执行,1,2021
西南地区,贵州,贵州省,,妇科医师,,本科以上,本科：100201K临床医学硕士研究生：100211妇产科学、100200临床医学,按政策执行,1,2021
西南地区,贵州,贵州省,,胸外科医师,,本科以上,本科：100201K临床医学硕士研究生：100200临床医学,按政策执行,1,2021
西南地区,贵州,贵州省,,内分泌医师,,本科以上,本科：100201K临床医学硕士研究生：100200临床医学,按政策执行,1,2021
西南地区,贵州,贵州省,,产科医师,,本科以上,本科：100201K临床医学硕士研究生：100211妇产科学、100200临床医学,按政策执行,1,2021
西南地区,贵州,贵州省,,病理科医师,,本科以上,本科：100201K临床医学077804、100104病理学与病理生理学硕士研究生：100200临床医学,按政策执行,1,2021
西南地区,贵州,贵州省,,中医康复科,,本科以上,本科：100201K临床医学、100601K中西医临床医学硕士研究生：100602中西医结合临床、100200临床医学,按政策执行,1,2021
西南地区,贵州,贵州省,,心血管内科医师,,本科以上,100201K临床医学（本科）、105101内科学（研究生）,按政策执行,1,2021
西南地区,贵州,贵州省,,急诊医学科医师,,本科以上,100201K临床医学（本科）、105117急诊医学（研究生）,按政策执行,1,2021
西南地区,贵州,贵州省,,肝胆外科医师,,本科以上,临床医学,,1,2021
西南地区,贵州,贵州省,,新生儿科医师,,本科以上,临床医学;儿科学,,1,2021
西南地区,贵州,贵州省,,贸易专员,,本科以上,二级学科：医疗产品管理、药学、药物制剂、市场营销、零售业管理、物业管理、康复治疗学,按贵州圣达健康医疗投资（集团）有限公司薪酬制度执行,2,2021
